Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Purchase Amout (USD)
2672,37.0,female,Sandals,Footwear,64,Alabama,XL,Gray,Summer,4.8,No,2-Day Shipping,No,No,41.0,PayPal,Every 3 Months,64
1527,41.0,male,Jacket,Outerwear,22,Oklahoma,L,White,Summer,3.1,No,Next Day Air,Yes,Yes,27.0,PayPal,Monthly,22
1606,70.0,male,Belt,Accessories,46,Connecticut,M,Lavender,Winter,3.4,No,Next Day Air,Yes,Yes,15.0,Credit Card,Bi-Weekly,46
3694,66.0,female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,No,2-Day Shipping,No,No,10.0,Venmo,Weekly,46
2360,19.0,male,Scarf,Accessories,81,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44.0,Bank Transfer,Every 3 Months,81
2710,35.0,female,Shirt,Clothing,54,Illinois,S,Cyan,Winter,2.9,No,Standard,No,No,9.0,Credit Card,Bi-Weekly,54
3302,36.0,female,Pants,Clothing,58,Oklahoma,XL,Charcoal,Summer,2.5,No,Free Shipping,No,No,31.0,Credit Card,Fortnightly,58
3367,38.0,female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47.0,Debit Card,Quarterly,65
1990,35.0,male,Jewelry,Accessories,42,Maryland,S,Charcoal,Spring,4.0,No,Express,No,No,39.0,PayPal,Bi-Weekly,42
3099,44.0,female,Pants,Clothing,64,New Mexico,L,Cyan,Summer,3.3,No,Next Day Air,No,No,50.0,Bank Transfer,Quarterly,64
2363,27.0,male,Jeans,Clothing,41,Virginia,M,Olive,Fall,2.7,No,Standard,No,No,24.0,Credit Card,Monthly,41
1976,53.0,male,Jacket,Outerwear,77,new york,L,Turquoise,Fall,2.9,No,Express,No,No,4.0,Cash,Quarterly,77
1762,21.0,male,Hoodie,Clothing,95,Hawaii,S,Green,Fall,4.9,No,2-Day Shipping,No,No,24.0,Cash,Weekly,95
1306,31.0,male,Pants,Clothing,56,Mississippi,XL,Peach,Spring,4.5,No,Express,Yes,Yes,2.0,PayPal,Every 3 Months,56
2740,33.0,female,Shirt,Clothing,80,Alaska,XL,Blue,Winter,2.5,No,Store Pickup,No,No,39.0,Credit Card,Every 3 Months,80
1542,24.0,male,Handbag,Accessories,77,Illinois,S,Indigo,Winter,2.9,No,Store Pickup,Yes,Yes,35.0,Cash,Bi-Weekly,77
3449,18.0,female,Coat,Outerwear,28,Kentucky,S,Yellow,Winter,4.1,No,Express,No,No,32.0,Bank Transfer,Fortnightly,28
2473,24.0,male,Shirt,Clothing,73,Utah,M,Peach,Summer,4.1,No,Standard,No,No,31.0,Credit Card,Annually,73
2643,39.0,male,Belt,Accessories,87,Iowa,L,Peach,Summer,4.0,No,Store Pickup,No,No,48.0,Bank Transfer,Annually,87
2796,33.0,female,Scarf,Accessories,35,Nebraska,M,Magenta,Winter,3.4,No,Store Pickup,No,No,49.0,PayPal,Annually,35
623,69.0,male,Socks,Clothing,63,Georgia,S,Peach,Spring,4.0,Yes,Next Day Air,Yes,Yes,44.0,Bank Transfer,Fortnightly,63
3444,47.0,female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,No,Free Shipping,No,No,28.0,Cash,Bi-Weekly,24
1494,70.0,male,Belt,Accessories,44,North Dakota,S,Gold,Fall,2.7,No,Standard,Yes,Yes,44.0,Credit Card,Quarterly,44
111,56.0,male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,Yes,26.0,Venmo,Fortnightly,26
2990,46.0,female,Belt,Accessories,20,Rhode Island,XL,Teal,Summer,4.3,No,2-Day Shipping,No,No,6.0,Credit Card,Weekly,20
1170,25.0,male,Backpack,Accessories,94,new york,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3.0,Cash,Annually,94
3245,65.0,female,Sweater,Clothing,81,Arkansas,M,Black,Fall,4.7,No,Express,No,No,42.0,PayPal,Annually,81
233,54.0,male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Express,Yes,Yes,32.0,Bank Transfer,Bi-Weekly,27
67,31.0,male,Blouse,Clothing,94,Pennsylvania,S,Magenta,Winter,4.7,Yes,2-Day Shipping,Yes,Yes,3.0,Venmo,Every 3 Months,94
3589,23.0,female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40.0,Cash,Annually,55
2073,39.0,male,Backpack,Accessories,66,Massachusetts,M,Beige,Winter,3.9,No,Next Day Air,No,No,22.0,Bank Transfer,Weekly,66
2193,41.0,male,Scarf,Accessories,35,Virginia,L,Yellow,Winter,3.2,No,Next Day Air,No,No,9.0,Credit Card,Monthly,35
537,44.0,male,Jacket,Outerwear,84,Illinois,S,Maroon,Fall,4.4,Yes,Store Pickup,Yes,Yes,16.0,Debit Card,Every 3 Months,84
2860,31.0,female,Shorts,Clothing,32,Utah,L,Yellow,Fall,3.4,No,Express,No,No,29.0,Bank Transfer,Annually,32
126,49.0,male,Shorts,Clothing,54,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45.0,Venmo,Every 3 Months,54
2134,21.0,male,Hat,Accessories,34,Maine,M,Olive,Summer,3.8,No,Standard,No,No,13.0,Bank Transfer,Annually,34
1255,54.0,male,Sneakers,Footwear,56,California,XL,Black,Spring,3.3,No,2-Day Shipping,Yes,Yes,2.0,Credit Card,Bi-Weekly,56
3279,59.0,female,Dress,Clothing,70,Montana,M,Black,Summer,3.3,No,2-Day Shipping,No,No,18.0,Bank Transfer,Weekly,70
1977,32.0,male,Handbag,Accessories,51,Wyoming,M,Pink,Spring,3.2,No,Next Day Air,No,No,43.0,PayPal,Fortnightly,51
3246,63.0,female,Pants,Clothing,76,Kansas,M,Purple,Fall,3.2,No,Next Day Air,No,No,20.0,Cash,Weekly,76
3831,22.0,female,Hat,Accessories,27,Pennsylvania,M,Indigo,Summer,3.0,No,2-Day Shipping,No,No,33.0,Bank Transfer,Every 3 Months,27
2076,46.0,male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,No,Express,No,No,49.0,Debit Card,Monthly,28
485,68.0,male,Hat,Accessories,73,Missouri,L,Lavender,Summer,4.7,Yes,Free Shipping,Yes,Yes,28.0,Bank Transfer,Quarterly,73
1655,43.0,male,Belt,Accessories,25,Indiana,L,Gray,Spring,2.6,No,Store Pickup,Yes,Yes,14.0,Credit Card,Quarterly,25
1803,57.0,female,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,No,31.0,Venmo,Bi-Weekly,96
2991,69.0,female,Shirt,Clothing,91,Illinois,M,Teal,Fall,4.2,No,Free Shipping,No,No,24.0,Venmo,Monthly,91
3356,40.0,female,Blouse,Clothing,28,Delaware,M,Peach,Spring,2.6,No,Store Pickup,No,No,25.0,Bank Transfer,Bi-Weekly,28
3023,58.0,female,Sandals,Footwear,26,Georgia,M,Lavender,Fall,4.0,No,Free Shipping,No,No,23.0,PayPal,Weekly,26
3359,56.0,female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,No,26.0,Cash,Annually,59
1775,46.0,male,Sweater,Clothing,78,New York,M,Lavender,Spring,3.7,No,Express,No,No,6.0,PayPal,Weekly,78
2411,48.0,male,Shoes,Footwear,43,new york,M,Maroon,Summer,3.7,No,Free Shipping,No,No,46.0,PayPal,Monthly,43
3570,35.0,female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Express,No,No,9.0,Bank Transfer,Fortnightly,94
919,65.0,male,Shorts,Clothing,42,North Carolina,M,Orange,Spring,4.3,Yes,2-Day Shipping,Yes,Yes,11.0,Cash,Fortnightly,42
1647,58.0,male,Handbag,Accessories,77,Nebraska,S,Silver,Summer,3.7,No,Standard,Yes,Yes,20.0,Bank Transfer,Every 3 Months,77
1027,49.0,male,Handbag,Accessories,95,Virginia,L,Turquoise,Winter,3.0,Yes,Express,Yes,Yes,39.0,PayPal,Bi-Weekly,95
1031,58.0,male,Coat,Outerwear,89,Kentucky,L,Blue,Winter,3.3,Yes,Next Day Air,Yes,Yes,37.0,Debit Card,Quarterly,89
883,50.0,male,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,Yes,37.0,Cash,Every 3 Months,35
1336,56.0,male,Boots,Footwear,49,Nevada,M,Lavender,Fall,4.8,No,2-Day Shipping,Yes,Yes,26.0,Credit Card,Weekly,49
2747,39.0,female,Hoodie,Clothing,25,Ohio,M,Orange,Summer,3.7,No,Standard,No,No,21.0,PayPal,Every 3 Months,25
3108,65.0,female,Blouse,Clothing,31,Hawaii,L,Gray,Winter,4.6,No,Standard,No,No,18.0,Credit Card,Bi-Weekly,31
2714,19.0,male,Coat,Outerwear,57,Mississippi,M,Magenta,Fall,3.8,No,2-Day Shipping,No,No,20.0,Debit Card,Annually,57
365,62.0,male,Shoes,Footwear,88,North Dakota,L,Charcoal,Summer,3.0,Yes,Free Shipping,Yes,Yes,7.0,Venmo,Every 3 Months,88
2126,57.0,male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,No,Store Pickup,No,No,31.0,PayPal,Quarterly,87
28,56.0,male,Shorts,Clothing,56,Kentucky,L,Cyan,Summer,5.0,Yes,Next Day Air,Yes,Yes,7.0,Bank Transfer,Every 3 Months,56
474,34.0,male,Coat,Outerwear,42,West Virginia,L,Olive,Spring,3.9,Yes,Store Pickup,Yes,Yes,29.0,PayPal,Every 3 Months,42
526,51.0,male,Coat,Outerwear,37,Iowa,M,Cyan,Spring,3.2,Yes,Next Day Air,Yes,Yes,41.0,Debit Card,Monthly,37
726,61.0,male,Hat,Accessories,61,Texas,L,Silver,Winter,3.1,Yes,Standard,Yes,Yes,33.0,Debit Card,Fortnightly,61
56,40.0,male,Jacket,Outerwear,28,South Carolina,M,Lavender,Winter,3.0,Yes,2-Day Shipping,Yes,Yes,49.0,Credit Card,Annually,28
639,53.0,male,Sandals,Footwear,20,Maryland,S,Blue,Summer,2.7,Yes,Express,Yes,Yes,41.0,PayPal,Monthly,20
303,37.0,male,Sweater,Clothing,44,Delaware,L,Olive,Summer,3.6,Yes,Express,Yes,Yes,27.0,Bank Transfer,Every 3 Months,44
2767,66.0,female,Dress,Clothing,91,Tennessee,M,Cyan,Winter,2.8,No,Standard,No,No,47.0,Credit Card,Monthly,91
3455,55.0,female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15.0,PayPal,Bi-Weekly,71
1277,51.0,male,Boots,Footwear,68,Wyoming,L,Turquoise,Spring,4.8,No,Next Day Air,Yes,Yes,37.0,Bank Transfer,Weekly,68
3490,48.0,female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32.0,PayPal,Every 3 Months,26
625,55.0,male,Pants,Clothing,87,new york,XL,Pink,Fall,3.4,Yes,Express,Yes,Yes,21.0,PayPal,Annually,87
2056,28.0,male,Handbag,Accessories,33,Texas,M,Silver,Fall,3.4,No,2-Day Shipping,No,No,28.0,Bank Transfer,Weekly,33
1281,30.0,female,Pants,Clothing,78,Georgia,L,White,Winter,4.4,No,2-Day Shipping,Yes,Yes,39.0,Venmo,Every 3 Months,78
2852,58.0,female,Blouse,Clothing,73,Nevada,L,Olive,Summer,3.0,No,Store Pickup,No,No,42.0,Debit Card,Monthly,73
1050,45.0,male,Sunglasses,Accessories,33,Virginia,S,Purple,Fall,2.8,Yes,Store Pickup,Yes,Yes,24.0,Cash,Quarterly,33
337,36.0,male,Hat,Accessories,81,Rhode Island,S,Orange,Fall,4.4,Yes,Express,Yes,Yes,16.0,PayPal,Annually,81
48,55.0,male,Jewelry,Accessories,54,Montana,M,Charcoal,Winter,4.5,Yes,Free Shipping,Yes,Yes,36.0,Cash,Weekly,54
2879,63.0,female,Dress,Clothing,86,California,L,Turquoise,Summer,4.3,No,Next Day Air,No,No,13.0,Bank Transfer,Annually,86
107,64.0,female,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,Yes,31.0,Credit Card,Monthly,35
2398,37.0,male,Sunglasses,Accessories,26,West Virginia,L,Black,Fall,2.9,No,Store Pickup,No,No,41.0,Venmo,Monthly,26
1080,18.0,male,Coat,Outerwear,33,Oklahoma,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48.0,Bank Transfer,Monthly,33
2287,67.0,male,Socks,Clothing,38,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,No,35.0,Venmo,Quarterly,38
2262,58.0,male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,No,Standard,No,No,12.0,Bank Transfer,Fortnightly,76
1145,41.0,male,Jeans,Clothing,54,South Carolina,S,Indigo,Summer,4.4,No,2-Day Shipping,Yes,Yes,25.0,Bank Transfer,Fortnightly,54
3150,18.0,male,Belt,Accessories,40,North Carolina,M,Lavender,Winter,4.6,No,Free Shipping,No,No,9.0,Venmo,Annually,40
2297,46.0,male,Gloves,Accessories,88,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50.0,Venmo,Every 3 Months,88
2842,19.0,female,Dress,Clothing,33,Ohio,XL,Magenta,Winter,3.0,No,2-Day Shipping,No,No,31.0,Cash,Weekly,33
1837,66.0,male,Pants,Clothing,52,South Carolina,M,Teal,Fall,4.2,No,2-Day Shipping,No,No,35.0,Credit Card,Monthly,52
1754,25.0,male,Skirt,Clothing,27,Colorado,L,Black,Fall,4.8,No,Next Day Air,No,No,23.0,Credit Card,Fortnightly,27
1102,30.0,male,Gloves,Accessories,76,Delaware,XL,Silver,Fall,3.0,No,Free Shipping,Yes,Yes,39.0,Cash,Fortnightly,76
1969,67.0,male,Shirt,Clothing,70,Minnesota,S,Blue,Spring,4.2,No,Standard,No,No,25.0,Credit Card,Weekly,70
2997,70.0,female,Jewelry,Accessories,91,Utah,M,White,Spring,2.9,No,Express,No,No,6.0,Venmo,Every 3 Months,91
3636,52.0,female,Sandals,Footwear,32,Colorado,L,Cyan,Fall,3.3,No,Free Shipping,No,No,17.0,Credit Card,Fortnightly,32
524,46.0,male,Sandals,Footwear,40,Delaware,M,Orange,Spring,4.9,Yes,Express,Yes,Yes,5.0,PayPal,Quarterly,40
2281,22.0,male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,No,No,31.0,Credit Card,Fortnightly,21
2693,40.0,female,Sneakers,Footwear,90,Washington,XL,Violet,Spring,4.2,No,Free Shipping,No,No,18.0,Debit Card,Every 3 Months,90
2886,29.0,male,Backpack,Accessories,82,Nevada,M,Yellow,Summer,3.5,No,Next Day Air,No,No,14.0,Credit Card,Bi-Weekly,82
1429,20.0,male,Blouse,Clothing,97,North Dakota,S,Green,Summer,4.9,No,Express,Yes,Yes,42.0,PayPal,Quarterly,97
2582,57.0,male,Dress,Clothing,81,Wyoming,M,Gold,Winter,4.7,No,Express,No,No,48.0,Credit Card,Monthly,81
3454,31.0,female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,No,48.0,Venmo,Bi-Weekly,60
604,31.0,male,Handbag,Accessories,46,Massachusetts,L,Green,Winter,3.4,Yes,2-Day Shipping,Yes,Yes,26.0,PayPal,Every 3 Months,46
1490,24.0,male,Jewelry,Accessories,26,Missouri,XL,Magenta,Summer,4.1,No,Next Day Air,Yes,Yes,42.0,Venmo,Quarterly,26
3098,48.0,female,Shoes,Footwear,33,Delaware,M,Silver,Fall,3.7,No,Free Shipping,No,No,39.0,Bank Transfer,Quarterly,33
3218,44.0,female,Sunglasses,Accessories,58,Oregon,M,Silver,Fall,3.4,No,Express,No,No,46.0,Venmo,Weekly,58
61,50.0,male,Sweater,Clothing,37,Idaho,L,Brown,Summer,4.0,Yes,Express,Yes,Yes,17.0,Cash,Weekly,37
3644,53.0,female,Scarf,Accessories,96,Tennessee,XL,Magenta,Fall,3.2,No,Standard,No,No,47.0,Debit Card,Annually,96
672,38.0,male,Jacket,Outerwear,30,Iowa,L,Black,Winter,4.7,Yes,Express,Yes,Yes,45.0,Cash,Weekly,30
93,61.0,male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,Yes,13.0,Venmo,Every 3 Months,87
667,35.0,male,Hoodie,Clothing,26,Colorado,L,Turquoise,Winter,3.1,Yes,Free Shipping,Yes,Yes,30.0,Debit Card,Quarterly,26
1888,64.0,male,Hoodie,Clothing,44,North Dakota,XL,Gold,Fall,3.5,No,Express,No,No,3.0,PayPal,Monthly,44
281,45.0,male,Sandals,Footwear,69,Montana,S,Cyan,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,21.0,Cash,Bi-Weekly,69
1720,45.0,male,Sweater,Clothing,39,Maryland,M,White,Winter,3.2,No,Free Shipping,No,No,8.0,Venmo,Quarterly,39
360,31.0,male,Sneakers,Footwear,74,Georgia,M,Olive,Winter,3.0,Yes,Store Pickup,Yes,Yes,30.0,Credit Card,Every 3 Months,74
900,65.0,male,Sweater,Clothing,58,Rhode Island,M,Peach,Summer,4.0,Yes,Standard,Yes,Yes,20.0,PayPal,Annually,58
1936,19.0,female,Blouse,Clothing,68,North Carolina,XL,Violet,Spring,4.8,No,Free Shipping,No,No,45.0,Cash,Fortnightly,68
1995,33.0,male,Sunglasses,Accessories,66,Nevada,M,Brown,Fall,2.9,No,Next Day Air,No,No,24.0,Credit Card,Weekly,66
3451,20.0,female,Shorts,Clothing,78,Vermont,M,Pink,Spring,3.6,No,Store Pickup,No,No,31.0,PayPal,Monthly,78
2896,56.0,female,Hoodie,Clothing,86,Montana,L,Green,Summer,4.6,No,Standard,No,No,29.0,Bank Transfer,Monthly,86
761,33.0,male,Gloves,Accessories,50,Minnesota,XL,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,6.0,Cash,Annually,50
2159,19.0,male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,No,Standard,No,No,9.0,Bank Transfer,Fortnightly,84
3474,63.0,female,Dress,Clothing,40,Kansas,M,Cyan,Spring,2.5,No,Express,No,No,11.0,Cash,Weekly,40
43,20.0,female,Coat,Outerwear,100,Tennessee,M,Beige,Spring,4.1,Yes,Free Shipping,Yes,Yes,15.0,PayPal,Annually,100
2174,23.0,male,Gloves,Accessories,97,new york,S,Cyan,Summer,5.0,No,2-Day Shipping,No,No,36.0,Venmo,Quarterly,97
205,24.0,male,Sneakers,Footwear,100,Arizona,M,Yellow,Summer,4.0,Yes,Store Pickup,Yes,Yes,35.0,Cash,Bi-Weekly,100
1474,69.0,male,Shorts,Clothing,63,Wisconsin,M,Violet,Fall,4.3,No,Express,Yes,Yes,20.0,Credit Card,Every 3 Months,63
2101,68.0,male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,No,Free Shipping,No,No,36.0,Cash,Fortnightly,31
2594,36.0,male,Pants,Clothing,36,Colorado,S,Indigo,Fall,4.7,No,Store Pickup,No,No,9.0,Bank Transfer,Every 3 Months,36
69,57.0,male,Handbag,Accessories,46,Utah,L,Silver,Summer,3.9,Yes,Next Day Air,Yes,Yes,21.0,Cash,Every 3 Months,46
1876,63.0,male,Boots,Footwear,71,Tennessee,M,Brown,Winter,3.9,No,Next Day Air,No,No,6.0,Credit Card,Quarterly,71
2833,29.0,female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,No,Standard,No,No,40.0,PayPal,Quarterly,37
3688,34.0,female,Shirt,Clothing,44,Arkansas,L,Lavender,Summer,2.9,No,Next Day Air,No,No,28.0,Bank Transfer,Every 3 Months,44
2232,34.0,male,Jacket,Outerwear,49,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,No,1.0,Credit Card,Weekly,49
138,68.0,male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38.0,PayPal,Weekly,43
2948,52.0,female,Jewelry,Accessories,63,Nebraska,L,Peach,Spring,4.4,No,Standard,No,No,50.0,Venmo,Annually,63
2181,41.0,male,Coat,Outerwear,37,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,No,43.0,Cash,Quarterly,37
2129,62.0,male,Coat,Outerwear,47,new york,L,Cyan,Fall,2.7,No,2-Day Shipping,No,No,21.0,PayPal,Weekly,47
542,52.0,male,Jacket,Outerwear,27,Connecticut,L,Gray,Fall,2.8,Yes,Next Day Air,Yes,Yes,45.0,Cash,Bi-Weekly,27
1020,32.0,male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,Yes,Standard,Yes,Yes,33.0,Venmo,Bi-Weekly,76
3143,23.0,female,Sneakers,Footwear,21,Kansas,L,Magenta,Winter,4.0,No,2-Day Shipping,No,No,1.0,Venmo,Quarterly,21
166,42.0,male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7.0,Cash,Monthly,60
249,47.0,male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Express,Yes,Yes,33.0,PayPal,Weekly,100
1332,38.0,male,Socks,Clothing,91,Maryland,M,Lavender,Spring,3.2,No,Standard,Yes,Yes,8.0,PayPal,Bi-Weekly,91
2018,70.0,male,Socks,Clothing,32,Massachusetts,S,Green,Winter,4.1,No,Next Day Air,No,No,42.0,Bank Transfer,Every 3 Months,32
447,19.0,male,Shirt,Clothing,74,West Virginia,M,Silver,Summer,4.1,Yes,Store Pickup,Yes,Yes,15.0,Venmo,Monthly,74
2483,69.0,male,Handbag,Accessories,87,new york,S,Peach,Winter,4.8,No,Next Day Air,No,No,46.0,Credit Card,Every 3 Months,87
2907,58.0,female,Coat,Outerwear,27,Virginia,M,Indigo,Spring,3.9,No,Standard,No,No,7.0,Venmo,Annually,27
1359,19.0,male,Scarf,Accessories,22,Nebraska,XL,Pink,Spring,2.5,No,Store Pickup,Yes,Yes,25.0,Venmo,Every 3 Months,22
2846,26.0,female,Backpack,Accessories,77,South Dakota,L,Lavender,Summer,4.1,No,Express,No,No,39.0,Debit Card,Every 3 Months,77
2146,38.0,male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,No,Standard,No,No,32.0,PayPal,Annually,73
1330,70.0,male,Gloves,Accessories,63,Texas,M,Indigo,Fall,3.3,No,Express,Yes,Yes,50.0,PayPal,Every 3 Months,63
2786,53.0,female,Blouse,Clothing,80,Louisiana,S,Green,Summer,2.9,No,Next Day Air,No,No,13.0,Bank Transfer,Monthly,80
3857,39.0,female,Sandals,Footwear,78,Virginia,S,Brown,Summer,2.5,No,Free Shipping,No,No,8.0,Debit Card,Quarterly,78
2151,57.0,male,Shirt,Clothing,40,Illinois,M,Orange,Spring,2.6,No,2-Day Shipping,No,No,12.0,Cash,Weekly,40
435,50.0,male,Shoes,Footwear,52,Oklahoma,L,Pink,Spring,4.0,Yes,Store Pickup,Yes,Yes,39.0,PayPal,Every 3 Months,52
2123,32.0,male,Jacket,Outerwear,36,Virginia,L,Teal,Fall,4.0,No,Express,No,No,42.0,Debit Card,Weekly,36
578,19.0,male,Skirt,Clothing,52,Alabama,M,Black,Fall,3.7,Yes,Store Pickup,Yes,Yes,41.0,Venmo,Annually,52
2901,41.0,female,Blouse,Clothing,67,Maryland,XL,Olive,Winter,4.0,No,Standard,No,No,23.0,Cash,Bi-Weekly,67
3155,27.0,male,Belt,Accessories,55,Connecticut,M,Gold,Winter,4.4,No,Standard,No,No,32.0,Cash,Quarterly,55
2967,52.0,female,Boots,Footwear,49,Oklahoma,L,Orange,Fall,2.8,No,Store Pickup,No,No,38.0,Debit Card,Every 3 Months,49
3804,48.0,female,Handbag,Accessories,55,Connecticut,M,Violet,Spring,3.6,No,Standard,No,No,14.0,Debit Card,Weekly,55
3635,59.0,female,Socks,Clothing,22,Ohio,M,Pink,Winter,3.3,No,Standard,No,No,17.0,PayPal,Annually,22
2449,54.0,male,Hat,Accessories,25,Tennessee,S,Violet,Fall,3.0,No,Free Shipping,No,No,38.0,PayPal,Bi-Weekly,25
1849,19.0,male,Jeans,Clothing,73,Maine,XL,Yellow,Winter,2.7,No,Express,No,No,34.0,Cash,Every 3 Months,73
763,44.0,male,Belt,Accessories,46,New Mexico,M,Pink,Fall,3.9,Yes,Standard,Yes,Yes,43.0,Debit Card,Fortnightly,46
3038,51.0,female,Belt,Accessories,44,Iowa,L,Olive,Summer,4.8,No,Next Day Air,No,No,2.0,Cash,Annually,44
389,22.0,male,Handbag,Accessories,82,Washington,M,Orange,Summer,2.7,Yes,Store Pickup,Yes,Yes,10.0,PayPal,Quarterly,82
236,43.0,male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Free Shipping,Yes,Yes,31.0,Debit Card,Quarterly,89
3452,32.0,female,Blouse,Clothing,73,Nevada,XL,Silver,Fall,3.0,No,Free Shipping,No,No,13.0,Credit Card,Annually,73
1985,26.0,male,Skirt,Clothing,58,West Virginia,M,Black,Summer,3.4,No,2-Day Shipping,No,No,26.0,PayPal,Fortnightly,58
268,64.0,male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,2-Day Shipping,Yes,Yes,42.0,Venmo,Annually,54
771,19.0,male,Sneakers,Footwear,54,Vermont,M,Gray,Spring,3.3,Yes,Express,Yes,Yes,8.0,Credit Card,Annually,54
2166,29.0,male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Express,No,No,42.0,Credit Card,Every 3 Months,55
438,45.0,male,Jewelry,Accessories,50,New Mexico,M,Peach,Summer,2.6,Yes,Next Day Air,Yes,Yes,41.0,PayPal,Annually,50
674,35.0,male,Shirt,Clothing,66,Oklahoma,M,Indigo,Spring,4.2,Yes,Free Shipping,Yes,Yes,27.0,Venmo,Bi-Weekly,66
250,53.0,male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Standard,Yes,Yes,18.0,Credit Card,Annually,47
2202,39.0,male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,No,10.0,Venmo,Annually,25
1575,18.0,male,Skirt,Clothing,25,Minnesota,S,Magenta,Spring,4.2,No,Free Shipping,Yes,Yes,32.0,PayPal,Bi-Weekly,25
2143,47.0,male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,No,No,21.0,Venmo,Quarterly,39
2082,24.0,male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Standard,No,No,48.0,Bank Transfer,Bi-Weekly,78
3468,18.0,female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5.0,Credit Card,Annually,45
3402,44.0,female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39.0,Credit Card,Weekly,71
1168,60.0,male,Socks,Clothing,83,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16.0,PayPal,Quarterly,83
449,32.0,male,Gloves,Accessories,23,Missouri,M,Yellow,Summer,3.4,Yes,Next Day Air,Yes,Yes,35.0,Bank Transfer,Fortnightly,23
1470,28.0,male,Jewelry,Accessories,98,Mississippi,M,Purple,Winter,4.4,No,Standard,Yes,Yes,31.0,PayPal,Every 3 Months,98
717,30.0,male,Jewelry,Accessories,29,Missouri,M,Olive,Summer,3.6,Yes,Express,Yes,Yes,9.0,Venmo,Bi-Weekly,29
3165,40.0,female,Dress,Clothing,32,Arizona,L,Silver,Winter,2.6,No,Standard,No,No,16.0,Credit Card,Annually,32
3464,27.0,female,Jewelry,Accessories,27,Maine,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45.0,PayPal,Fortnightly,27
